source_id,source_name,methodology_name,methodology_code,source_project_id,project_name,country,project_url
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,11848,VPA 101  - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,Bangladesh,https://registry.goldstandard.org/projects/details/11848
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,11850,VPA 103 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,Bangladesh,https://registry.goldstandard.org/projects/details/11850
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,11851,VPA  104 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,Bangladesh,https://registry.goldstandard.org/projects/details/11851
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,11852,VPA  105 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,Bangladesh,https://registry.goldstandard.org/projects/details/11852
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,11853,VPA 106 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,Bangladesh,https://registry.goldstandard.org/projects/details/11853
gold_standard,Gold Standard,GS Methodology for emission reductions from safe drinking water supply,,11721,The OASIS Box Sustainable Project ,Pakistan,https://registry.goldstandard.org/projects/details/11721
gold_standard,Gold Standard,ACM0002 Grid-connected electricity generation from renewable sources,,11875,Amunet Wind Power Project in Egypt,Egypt,https://registry.goldstandard.org/projects/details/11875
gold_standard,Gold Standard,ACM0001 Flaring or use of landfill gas,,11662,Gazisehir LFG Utilization Project,Turkey,https://registry.goldstandard.org/projects/details/11662
gold_standard,Gold Standard,ACM0002 Grid-connected electricity generation from renewable sources,,11469,Shaulder Photovoltaic Power Plant,Kazakhstan,https://registry.goldstandard.org/projects/details/11469
gold_standard,Gold Standard,AM0072 Fossil Fuel Displacement by Geothermal Resources for Space Heating,,11941,Hailifeng Shandong Geothermal Central Heating System,China,https://registry.goldstandard.org/projects/details/11941
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,11935,GS11934 VPA-1 Promoting sustainable use of biomass energy resources in targeted communities,Nepal,https://registry.goldstandard.org/projects/details/11935
gold_standard,Gold Standard,Methodology for Metered & Measured Energy Cooking Devices,,11598,Distributed Emission Reductions by Bboxx Energy Solutions,Congo the Democratic Republic of the,https://registry.goldstandard.org/projects/details/11598
gold_standard,Gold Standard,Methodology for Metered & Measured Energy Cooking Devices,,11893,GS11598- VPA-2 Emission Reductions due to distributed energy solutions by Bboxx – Rwanda efficient stoves,Rwanda,https://registry.goldstandard.org/projects/details/11893
gold_standard,Gold Standard,AMS-I.E. Switch from Non-Renewable Biomass for Thermal Applications by the User,,11694,Mubende Stoves Improved Cook Stoves Enterprise,Uganda,https://registry.goldstandard.org/projects/details/11694
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,11813,GS Microscale VPA : Integrated Domestic Energy Systems (IDES) for rural communities in India,India,https://registry.goldstandard.org/projects/details/11813
gold_standard,Gold Standard,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,,11528,Up Energy Improved Cookstoves Programme Uganda – CPA No 039 supported by Republic of Korea,Uganda,https://registry.goldstandard.org/projects/details/11528
gold_standard,Gold Standard,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,,11534,Up Energy Improved Cookstoves Programme Uganda – CPA No 045 supported by Republic of Korea,Uganda,https://registry.goldstandard.org/projects/details/11534
gold_standard,Gold Standard,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,,11533,Up Energy Improved Cookstoves Programme Uganda – CPA No 044 supported by Republic of Korea,Uganda,https://registry.goldstandard.org/projects/details/11533
gold_standard,Gold Standard,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,,11532,Up Energy Improved Cookstoves Programme Uganda – CPA No 043 supported by Republic of Korea,Uganda,https://registry.goldstandard.org/projects/details/11532
gold_standard,Gold Standard,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,,11531,Up Energy Improved Cookstoves Programme Uganda – CPA No 042 supported by Republic of Korea,Uganda,https://registry.goldstandard.org/projects/details/11531
gold_standard,Gold Standard,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,,11530,Up Energy Improved Cookstoves Programme Uganda – CPA No 041 supported by Republic of Korea,Uganda,https://registry.goldstandard.org/projects/details/11530
gold_standard,Gold Standard,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,,11529,Up Energy Improved Cookstoves Programme Uganda – CPA No 040 supported by Republic of Korea,Uganda,https://registry.goldstandard.org/projects/details/11529
gold_standard,Gold Standard,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,,11527,Up Energy Improved Cookstoves Programme Uganda – CPA No 038 supported by Republic of Korea,Uganda,https://registry.goldstandard.org/projects/details/11527
gold_standard,Gold Standard,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,,11526,Up Energy Improved Cookstoves Programme Uganda – CPA No 037 supported by Republic of Korea,Uganda,https://registry.goldstandard.org/projects/details/11526
gold_standard,Gold Standard,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,,11525,Up Energy Improved Cookstoves Programme Uganda – CPA No 036 supported by Republic of Korea,Uganda,https://registry.goldstandard.org/projects/details/11525
gold_standard,Gold Standard,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,,11524,Up Energy Improved Cookstoves Programme Uganda – CPA No 035 supported by Republic of Korea,Uganda,https://registry.goldstandard.org/projects/details/11524
gold_standard,Gold Standard,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,,11523,Up Energy Improved Cookstoves Programme Uganda – CPA No 034 supported by Republic of Korea,Uganda,https://registry.goldstandard.org/projects/details/11523
gold_standard,Gold Standard,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,,11522,Up Energy Improved Cookstoves Programme Uganda – CPA No 033 supported by Republic of Korea,Uganda,https://registry.goldstandard.org/projects/details/11522
gold_standard,Gold Standard,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,,11521,Up Energy Improved Cookstoves Programme Uganda – CPA No 032 supported by Republic of Korea,Uganda,https://registry.goldstandard.org/projects/details/11521
gold_standard,Gold Standard,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,,11520,Up Energy Improved Cookstoves Programme Uganda – CPA No 031 supported by Republic of Korea,Uganda,https://registry.goldstandard.org/projects/details/11520
gold_standard,Gold Standard,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,,11519,Up Energy Improved Cookstoves Programme Uganda – CPA No 030 supported by Republic of Korea,Uganda,https://registry.goldstandard.org/projects/details/11519
gold_standard,Gold Standard,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,,11518,Up Energy Improved Cookstoves Programme Uganda – CPA No 029 supported by Republic of Korea,Uganda,https://registry.goldstandard.org/projects/details/11518
gold_standard,Gold Standard,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,,11517,Up Energy Improved Cookstoves Programme Uganda – CPA No 028 supported by Republic of Korea,Uganda,https://registry.goldstandard.org/projects/details/11517
gold_standard,Gold Standard,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,,11516,Up Energy Improved Cookstoves Programme Uganda – CPA No 027 supported by Republic of Korea,Uganda,https://registry.goldstandard.org/projects/details/11516
gold_standard,Gold Standard,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,,11515,Up Energy Improved Cookstoves Programme Uganda – CPA No 026 supported by Republic of Korea,Uganda,https://registry.goldstandard.org/projects/details/11515
gold_standard,Gold Standard,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,,11514,Up Energy Improved Cookstoves Programme Uganda – CPA No 025 supported by Republic of Korea,Uganda,https://registry.goldstandard.org/projects/details/11514
gold_standard,Gold Standard,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,,11513,Up Energy Improved Cookstoves Programme Uganda – CPA No 024 supported by Republic of Korea,Uganda,https://registry.goldstandard.org/projects/details/11513
gold_standard,Gold Standard,ACM0012 Waste energy recovery,,11719,Brine Heat Recovery Binary Power Plant,Indonesia,https://registry.goldstandard.org/projects/details/11719
gold_standard,Gold Standard,GS Methodology for emission reductions from safe drinking water supply,,11861,GS11638 GS11640 RVPA-1 SPOUTS Water Purifier Programme in Africa- WPS in Uganda by TASC- VPA 3,Uganda,https://registry.goldstandard.org/projects/details/11861
gold_standard,Gold Standard,AMS-III.BL. Integrated methodology for electrification of communities v2,,11600,GS11598- VPA-1 Emission Reductions due to distributed energy solutions by Bboxx – Rwanda Solar Home Systems ,Rwanda,https://registry.goldstandard.org/projects/details/11600
gold_standard,Gold Standard,AMS-II.L Demand-side activities for efficient outdoor and street lighting technologies,,11657,Solar Lighting Mayotte,Mayotte,https://registry.goldstandard.org/projects/details/11657
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,11812,GS Microscale PoA : Integrated Domestic  Energy Systems (IDES) for rural communities  in India– RVPA 04,India,https://registry.goldstandard.org/projects/details/11812
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,11810,GS Microscale PoA : Integrated Domestic  Energy Systems (IDES) for rural communities  in India– RVPA 02,India,https://registry.goldstandard.org/projects/details/11810
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,11811,GS Microscale PoA : Integrated Domestic  Energy Systems (IDES) for rural communities  in India– RVPA 03,India,https://registry.goldstandard.org/projects/details/11811
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,11809,GS Microscale PoA : Integrated Domestic  Energy Systems (IDES) for rural communities  in India– RVPA 01,India,https://registry.goldstandard.org/projects/details/11809
gold_standard,Gold Standard,ACM0002 Grid-connected electricity generation from renewable sources,,11792,Abydos Solar Power Project in Egypt,Egypt,https://registry.goldstandard.org/projects/details/11792
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,11878,GS11877 GS11876 Improved Cookstove Distribution Across Rural Parts of India- RVPA 01,India,https://registry.goldstandard.org/projects/details/11878
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,11877,GS11876 Improved Cookstove Distribution Across Rural Parts of India,India,https://registry.goldstandard.org/projects/details/11877
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,11802,Fair Climate Programme for Sustainable Household Energy (PoA):  Bachat - Karnataka India (VPA 6),India,https://registry.goldstandard.org/projects/details/11802
gold_standard,Gold Standard,AMS-I.E. Switch from Non-Renewable Biomass for Thermal Applications by the User,,11574,PoA for the Reduction of emission non-renewable fuel from cooking at household level,Kenya,https://registry.goldstandard.org/projects/details/11574
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,11785,Efficient Cooking Initiative for off-grid Communities,Nepal,https://registry.goldstandard.org/projects/details/11785
gold_standard,Gold Standard,GS Methodology for emission reductions from safe drinking water supply,,11695,GS11695 PoA Implementation of water purifiers for clean water in India,India,https://registry.goldstandard.org/projects/details/11695
gold_standard,Gold Standard,GS Methodology for emission reductions from safe drinking water supply,,11730,Chipangali Safe Water Access Project,Zambia,https://registry.goldstandard.org/projects/details/11730
gold_standard,Gold Standard,GS Methodology for emission reductions from safe drinking water supply,,11638,SPOUTS Water Purifier Programme in Africa,Uganda,https://registry.goldstandard.org/projects/details/11638
gold_standard,Gold Standard,AMS-III.C. Emission reductions by electric and hybrid vehicles,,11567,Battery Electric Vessels for Costa Rica,Costa Rica,https://registry.goldstandard.org/projects/details/11567
gold_standard,Gold Standard,ACM0002 Grid-connected electricity generation from renewable sources,,11643,90 MW Bundled Wind Power Project in Vietnam,Viet Nam,https://registry.goldstandard.org/projects/details/11643
gold_standard,Gold Standard,Methodology for Metered & Measured Energy Cooking Devices,,11586,Beyond Biomass: UpEnergy Electric Cooking-VPA 8,Malawi,https://registry.goldstandard.org/projects/details/11586
gold_standard,Gold Standard,Methodology for Metered & Measured Energy Cooking Devices,,11585,Beyond Biomass: UpEnergy Electric Cooking-VPA 7,Rwanda,https://registry.goldstandard.org/projects/details/11585
gold_standard,Gold Standard,Methodology for Metered & Measured Energy Cooking Devices,,11583,Beyond Biomass: UpEnergy Electric Cooking-VPA 5,Nigeria,https://registry.goldstandard.org/projects/details/11583
