source_id,source_name,source_project_id,project_name,country,status,project_type,methodology_name,developer_or_supplier,estimated_annual_credits,project_url
gold_standard,Gold Standard,11330,Circle Gas LPG Smart Meter Program,Kenya,Gold Standard Certified Design,Energy Efficiency - Domestic,,CIRCLE GAS LIMITED,80000,https://registry.goldstandard.org/projects/details/11330
gold_standard,Gold Standard,11329,Beam Mobility Micromobility ,New Zealand,Listed,Energy Efficiency - Transport Sector,AMS-III.BM: Lightweight two and three wheeled personal transportation version 1.0,Beam Mobility Holdings Pte. Ltd.,14000,https://registry.goldstandard.org/projects/details/11329
gold_standard,Gold Standard,11328,HBRE Chu Prong Wind Power Farm Project,Viet Nam,Gold Standard Certified Design,Wind,ACM0002 Grid-connected electricity generation from renewable sources,Coral Future Pte. Ltd.,147519,https://registry.goldstandard.org/projects/details/11328
gold_standard,Gold Standard,11327,Congo (DRC) Improved Cook Stoves VPA 003– Ngaliema,Congo the Democratic Republic of the,Gold Standard Certified Project,Energy Efficiency - Domestic,GS TPDDTEC V4.0: REDUCED EMISSIONS FROM COOKING AND HEATING – TECHNOLOGIES AND PRACTICES TO DISPLACE DECENTRALIZED THERMAL ENERGY CONSUMPTION,Vitol SA,50199,https://registry.goldstandard.org/projects/details/11327
gold_standard,Gold Standard,11326,GS11324 - VPA002 - Congo (DRC) Improved Cook Stoves-Kinshasa,Congo the Democratic Republic of the,Gold Standard Certified Project,Energy Efficiency - Domestic,GS TPDDTEC V4.0: REDUCED EMISSIONS FROM COOKING AND HEATING – TECHNOLOGIES AND PRACTICES TO DISPLACE DECENTRALIZED THERMAL ENERGY CONSUMPTION,Vitol SA,27884,https://registry.goldstandard.org/projects/details/11326
gold_standard,Gold Standard,11325,Congo (DRC) Improved Cook Stoves VPA 001– Limete,Congo the Democratic Republic of the,Gold Standard Certified Project,Energy Efficiency - Domestic,GS TPDDTEC V4.0: REDUCED EMISSIONS FROM COOKING AND HEATING – TECHNOLOGIES AND PRACTICES TO DISPLACE DECENTRALIZED THERMAL ENERGY CONSUMPTION,Vitol SA,30801,https://registry.goldstandard.org/projects/details/11325
gold_standard,Gold Standard,11324,Congo (DRC) Improved Cook Stoves Programme,Congo the Democratic Republic of the,Gold Standard Certified Design,Energy Efficiency - Domestic,GS TPDDTEC V4.0: REDUCED EMISSIONS FROM COOKING AND HEATING – TECHNOLOGIES AND PRACTICES TO DISPLACE DECENTRALIZED THERMAL ENERGY CONSUMPTION,Vitol SA,60000,https://registry.goldstandard.org/projects/details/11324
gold_standard,Gold Standard,11323,UpEnergy-Social and Climate Impact Programme- Cooking Devices VPA-14,Tanzania United Republic of,Gold Standard Certified Design,Energy Efficiency - Domestic,,UpEnergy Group,24010,https://registry.goldstandard.org/projects/details/11323
gold_standard,Gold Standard,11322,UpEnergy-Social and Climate Impact Programme- Cooking Devices VPA-13,Congo the Democratic Republic of the,Gold Standard Certified Project,Energy Efficiency - Domestic,GS TPDDTEC v3.1,UpEnergy Group,11594,https://registry.goldstandard.org/projects/details/11322
gold_standard,Gold Standard,11321,UpEnergy-Social and Climate Impact Programme- Safe Water VPA-12,Mozambique,Gold Standard Certified Design,Energy Efficiency - Domestic,,UpEnergy Group,31854,https://registry.goldstandard.org/projects/details/11321
gold_standard,Gold Standard,11320,UpEnergy-Social and Climate Impact Programme- Safe Water VPA-11,Zambia,Gold Standard Certified Design,Energy Efficiency - Domestic,,Community Carbon,488,https://registry.goldstandard.org/projects/details/11320
gold_standard,Gold Standard,11319,Enkima stoves ,Kenya,Gold Standard Certified Project,Energy Efficiency - Domestic,,Schneider Electric France,41749,https://registry.goldstandard.org/projects/details/11319
gold_standard,Gold Standard,11318,Dong Hai 1 Wind Power Project – Phase 2,Viet Nam,Gold Standard Certified Design,Other,ACM0002 Grid-connected electricity generation from renewable sources,Coral Future Pte. Ltd.,173437,https://registry.goldstandard.org/projects/details/11318
gold_standard,Gold Standard,11317,Ca Mau 1B Wind Power Project,Viet Nam,Gold Standard Certified Design,Wind,ACM0002 Grid-connected electricity generation from renewable sources,South Pole Ltd SCV,246501,https://registry.goldstandard.org/projects/details/11317
gold_standard,Gold Standard,11316,Ca Mau 1A Wind Power Project,Viet Nam,Gold Standard Certified Design,Wind,ACM0002 Grid-connected electricity generation from renewable sources,South Pole Ltd SCV,244070,https://registry.goldstandard.org/projects/details/11316
gold_standard,Gold Standard,11314, Hoa Binh 2 Wind Power Project,Viet Nam,Gold Standard Certified Project,Wind,ACM0002 Grid-connected electricity generation from renewable sources,South Pole Ltd SCV,143848,https://registry.goldstandard.org/projects/details/11314
gold_standard,Gold Standard,11313,GS10818 - Dissemination of Improved Cookstoves in India by Greenway - Dissemination of Improved Cookstoves in Karnataka by Greenway - VPA008,India,Gold Standard Certified Project,Energy Efficiency - Domestic,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,Greenway Grameen Infra Private Limited,37982,https://registry.goldstandard.org/projects/details/11313
gold_standard,Gold Standard,11312,GS10818 - Dissemination of Improved Cookstoves in India by Greenway - Dissemination of Improved Cookstoves in Karnataka by Greenway - VPA007,India,Gold Standard Certified Project,Energy Efficiency - Domestic,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,Greenway Grameen Infra Private Limited,37982,https://registry.goldstandard.org/projects/details/11312
gold_standard,Gold Standard,11311,GS10818 - Dissemination of Improved Cookstoves in India by Greenway - Dissemination of Improved Cookstoves in Karnataka by Greenway - VPA006,India,Gold Standard Certified Project,Energy Efficiency - Domestic,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,Greenway Grameen Infra Private Limited,37982,https://registry.goldstandard.org/projects/details/11311
gold_standard,Gold Standard,11310,GS10818 - Dissemination of Improved Cookstoves in India by Greenway - Dissemination of Improved Cookstoves in Karnataka by Greenway - VPA005,India,Gold Standard Certified Project,Energy Efficiency - Domestic,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,Greenway Grameen Infra Private Limited,37982,https://registry.goldstandard.org/projects/details/11310
gold_standard,Gold Standard,11309,GS10818 - Dissemination of Improved Cookstoves in India by Greenway - Dissemination of Improved Cookstoves in Karnataka by Greenway - VPA004,India,Gold Standard Certified Project,Energy Efficiency - Domestic,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,Greenway Grameen Infra Private Limited,37982,https://registry.goldstandard.org/projects/details/11309
gold_standard,Gold Standard,11308,Healthy cooking initiative for Tea Estate Workers of Nepal ,Nepal,Gold Standard Certified Project,Energy Efficiency - Domestic,GS MS Simplified Methodology for Efficient Cookstoves v1.1,Value Network Ventures Pte. Ltd.,9697,https://registry.goldstandard.org/projects/details/11308
gold_standard,Gold Standard,11307,Sapphire 49.5MW Wind Farm Project,Pakistan,Gold Standard Certified Project,Wind,ACM0002 Grid-connected electricity generation from renewable sources,Monsoon Carbon Pte Ltd,78196,https://registry.goldstandard.org/projects/details/11307
gold_standard,Gold Standard,11306,Improved Cookstove  Programme - Nigeria - VPA 48,Nigeria,Gold Standard Certified Project,Energy Efficiency - Domestic,,Impact Carbon,274420,https://registry.goldstandard.org/projects/details/11306
gold_standard,Gold Standard,11305,Safe Water Programme – Kenya – VPA 47,Kenya,Gold Standard Certified Project,Energy Efficiency - Domestic,,Impact Carbon,60000,https://registry.goldstandard.org/projects/details/11305
gold_standard,Gold Standard,11304, Safe Water Programme – Kenya – VPA 46,Kenya,Gold Standard Certified Project,Energy Efficiency - Domestic,,Impact Carbon,60000,https://registry.goldstandard.org/projects/details/11304
gold_standard,Gold Standard,11303,Safe Water Programme – Kenya – VPA 45,Kenya,Gold Standard Certified Project,Energy Efficiency - Domestic,,Impact Carbon,60000,https://registry.goldstandard.org/projects/details/11303
gold_standard,Gold Standard,11302,Safe Water Programme – Kenya – VPA 44,Kenya,Gold Standard Certified Project,Energy Efficiency - Domestic,,Impact Carbon,60000,https://registry.goldstandard.org/projects/details/11302
gold_standard,Gold Standard,11301,Safe Water Programme – Kenya – VPA 43,Kenya,Gold Standard Certified Project,Energy Efficiency - Domestic,,Impact Carbon,60000,https://registry.goldstandard.org/projects/details/11301
gold_standard,Gold Standard,11300,Safe Water Programme – Kenya – VPA 42,Kenya,Gold Standard Certified Project,Energy Efficiency - Domestic,,Impact Carbon,60000,https://registry.goldstandard.org/projects/details/11300
gold_standard,Gold Standard,11299,Safe Water Programme – Kenya – VPA 41,Kenya,Gold Standard Certified Project,Energy Efficiency - Domestic,,Impact Carbon,60000,https://registry.goldstandard.org/projects/details/11299
gold_standard,Gold Standard,11298,Safe Water Programme – Kenya – VPA 40,Kenya,Gold Standard Certified Project,Energy Efficiency - Domestic,,Impact Carbon,60000,https://registry.goldstandard.org/projects/details/11298
gold_standard,Gold Standard,11297, Safe Water Programme – Kenya – VPA 39,Kenya,Gold Standard Certified Project,Energy Efficiency - Domestic,,Impact Carbon,60000,https://registry.goldstandard.org/projects/details/11297
gold_standard,Gold Standard,11296,Safe Water Programme – Kenya – VPA 38,Kenya,Gold Standard Certified Project,Energy Efficiency - Domestic,,Impact Carbon,60000,https://registry.goldstandard.org/projects/details/11296
gold_standard,Gold Standard,11295,Safe Water Programme – Kenya – VPA 37,Kenya,Gold Standard Certified Project,Energy Efficiency - Domestic,,Impact Carbon,60000,https://registry.goldstandard.org/projects/details/11295
gold_standard,Gold Standard,11294,Safe Water Programme – Kenya – VPA 36,Kenya,Gold Standard Certified Project,Energy Efficiency - Domestic,,Impact Carbon,60000,https://registry.goldstandard.org/projects/details/11294
gold_standard,Gold Standard,11293,Safe Water Programme – Kenya – VPA 35,Kenya,Gold Standard Certified Project,Energy Efficiency - Domestic,,Impact Carbon,60000,https://registry.goldstandard.org/projects/details/11293
gold_standard,Gold Standard,11292,Safe Water Programme – Kenya – VPA 34,Kenya,Gold Standard Certified Project,Energy Efficiency - Domestic,,Impact Carbon,60000,https://registry.goldstandard.org/projects/details/11292
gold_standard,Gold Standard,11291,Safe Water Programme – Kenya – VPA 33,Kenya,Gold Standard Certified Project,Energy Efficiency - Domestic,,Impact Carbon,60000,https://registry.goldstandard.org/projects/details/11291
gold_standard,Gold Standard,11290, Safe Water Programme – Kenya – VPA 32,Kenya,Gold Standard Certified Project,Energy Efficiency - Domestic,,Impact Carbon,60000,https://registry.goldstandard.org/projects/details/11290
gold_standard,Gold Standard,11289,Safe Water Programme – Kenya – VPA 31,Kenya,Gold Standard Certified Project,Energy Efficiency - Domestic,,Impact Carbon,54811,https://registry.goldstandard.org/projects/details/11289
gold_standard,Gold Standard,11288,Safe Water Programme – Nigeria – VPA 30 ,Nigeria,Gold Standard Certified Project,Energy Efficiency - Domestic,,Impact Carbon,60000,https://registry.goldstandard.org/projects/details/11288
gold_standard,Gold Standard,11287,Safe Water Programme – Nigeria – VPA 29 ,Nigeria,Gold Standard Certified Project,Energy Efficiency - Domestic,,Impact Carbon,60000,https://registry.goldstandard.org/projects/details/11287
gold_standard,Gold Standard,11286,Safe Water Programme – Nigeria – VPA 28 ,Nigeria,Gold Standard Certified Project,Energy Efficiency - Domestic,,Impact Carbon,60000,https://registry.goldstandard.org/projects/details/11286
gold_standard,Gold Standard,11285,Safe Water Programme – Nigeria – VPA 27 ,Nigeria,Gold Standard Certified Project,Energy Efficiency - Domestic,,Impact Carbon,60000,https://registry.goldstandard.org/projects/details/11285
gold_standard,Gold Standard,11284,Safe Water Programme – Nigeria – VPA 26 ,Nigeria,Gold Standard Certified Project,Energy Efficiency - Domestic,,Impact Carbon,60000,https://registry.goldstandard.org/projects/details/11284
gold_standard,Gold Standard,11283,Safe Water Programme – Nigeria – VPA 25 ,Nigeria,Gold Standard Certified Project,Energy Efficiency - Domestic,,Impact Carbon,60000,https://registry.goldstandard.org/projects/details/11283
gold_standard,Gold Standard,11282,Safe Water Programme – Nigeria – VPA 24 ,Nigeria,Gold Standard Certified Project,Energy Efficiency - Domestic,,Impact Carbon,60000,https://registry.goldstandard.org/projects/details/11282
gold_standard,Gold Standard,11281,Safe Water Programme – Nigeria – VPA 23 ,Nigeria,Gold Standard Certified Project,Energy Efficiency - Domestic,,Impact Carbon,60000,https://registry.goldstandard.org/projects/details/11281
gold_standard,Gold Standard,11280,Safe Water Programme – Nigeria – VPA 22,Nigeria,Gold Standard Certified Project,Energy Efficiency - Domestic,,Impact Carbon,60000,https://registry.goldstandard.org/projects/details/11280
gold_standard,Gold Standard,11279,Safe Water Programme – Nigeria – VPA 21,Nigeria,Gold Standard Certified Project,Energy Efficiency - Domestic,,Impact Carbon,60000,https://registry.goldstandard.org/projects/details/11279
